#PictureHD,PictureThumbNail,X/East,Y/North,Z/Altitude,Yaw,Pitch,Roll,FligthSpeed,Battery
http://data.flightstream.io/sg/0003/P8290100.jpg,http://data.flightstream.io/sg/0003/tn/P8290100.jpg,5.42009,100.262362,778.72,-1.85,-8.07,-110.9,10,71%
http://data.flightstream.io/sg/0003/P8290101.jpg,http://data.flightstream.io/sg/0003/tn/P8290101.jpg,5.420081,100.262336,778.64,-1.95,-7.9,-110.53,9,71%
http://data.flightstream.io/sg/0003/P8290102.jpg,http://data.flightstream.io/sg/0003/tn/P8290102.jpg,5.420072,100.26231,778.54,-2.52,-7.67,-110.63,10,70%
http://data.flightstream.io/sg/0003/P8290103.jpg,http://data.flightstream.io/sg/0003/tn/P8290103.jpg,5.420064,100.262284,778.48,-2.3,-7.83,-110.43,10,70%
http://data.flightstream.io/sg/0003/P8290104.jpg,http://data.flightstream.io/sg/0003/tn/P8290104.jpg,5.420054,100.262258,778.45,-2.26,-7.79,-110.31,10,70%
http://data.flightstream.io/sg/0003/P8290105.jpg,http://data.flightstream.io/sg/0003/tn/P8290105.jpg,5.420045,100.262233,778.28,-1.73,-7.96,-111.06,10,69%
http://data.flightstream.io/sg/0003/P8290106.jpg,http://data.flightstream.io/sg/0003/tn/P8290106.jpg,5.420035,100.262208,778.22,-2.01,-8.27,-111.6,10,69%
http://data.flightstream.io/sg/0003/P8290107.jpg,http://data.flightstream.io/sg/0003/tn/P8290107.jpg,5.420026,100.262184,777.96,-2.11,-8.74,-110.86,9,69%
http://data.flightstream.io/sg/0003/P8290108.jpg,http://data.flightstream.io/sg/0003/tn/P8290108.jpg,5.420018,100.262165,777.77,-1.71,-8.69,-110.5,10,69%
http://data.flightstream.io/sg/0003/P8290109.jpg,http://data.flightstream.io/sg/0003/tn/P8290109.jpg,5.420008,100.262139,777.64,-1.31,-7.86,-109.86,10,68%
http://data.flightstream.io/sg/0003/P8290110.jpg,http://data.flightstream.io/sg/0003/tn/P8290110.jpg,5.420001,100.262111,777.64,-2.09,-7,-109.68,10,68%
http://data.flightstream.io/sg/0003/P8290111.jpg,http://data.flightstream.io/sg/0003/tn/P8290111.jpg,5.419993,100.262081,777.73,-3,-5.33,-109.89,10,68%
http://data.flightstream.io/sg/0003/P8290112.jpg,http://data.flightstream.io/sg/0003/tn/P8290112.jpg,5.419986,100.262057,777.76,-2.87,-4.95,-109.26,9,67%
